"","rain_total","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","has_coast","coast_length","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","damage_perc","region","island_groups","damage_binary","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ss","rain_yellow_ss","rain_orange_ss","rain_red_ss"
"11",449.19,36.3610195484897,99.7733524572442,0.53,0,0,0.53,0.53,0,0,0,0,0,10.12,306.15,47.22,51.88,9.69,0,0,39.116879350348,52.5594547563805,0.0362529002320185,0.319025522041763,7.35933874709977,0.0145011600928074,0,0.0072505800464037,0.0072505800464037,15.3929814385151,"Western Visayas","Visayas",1,0,0,0,0,19.2713403606995,0,0,19.2713403606995
"12",186.983333333333,43.9484268902009,4.40922539339955,0.06,0.06,0.06,0.06,0,0,0.06,0.06,0,0,4.02,34.53,16.94,22.48,3.54,1,5,32.7275786639744,35.2347299343766,0.925458522631668,0.94228504122497,28.4536429412754,0.656234225138819,0.016826518593303,0.21874474171294,0.302877334679455,13.8482248022884,"Eastern Visayas","Visayas",1,2.63690561341205,2.63690561341205,0,2.63690561341205,2.63690561341205,0,0,0
"13",155.538,78.6521440233701,8.96207844981639,0.7,0.07,0.07,0.7,0.48,0.02,0.2,0.02,0,0.05,12.29,110.64,46.32,63.7,9.08,1,4049,26.6247928116549,43.4877431736893,0.270435313617727,0.505975748058972,27.645468027567,0.0697897583529617,0.0087237197941202,0.043618598970601,0.0785134781470819,43.8017970862776,"MIMAROPA Region","Luzon",1,5.50565008163591,15.730428804674,0,1.5730428804674,55.0565008163591,3.9326072011685,1.5730428804674,37.7530291312176
"14",169.85,71.9354878826007,46.8135831467084,0,0,0,0,0,0,0,0,0,0,8.5,192.49,28.68,43.82,6.39,1,17833,42.2914911541702,53.5383319292334,0.46335299073294,0.04212299915754,3.24347093513058,0.08424599831508,0,0.08424599831508,0.04212299915754,24.5998315080034,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"15",149.725,46.1243476835685,14.2264056880404,1.4,2.13,2.13,1.4,0.13,0,1.27,2.07,0.06,0,9.72,236.31,48.53,50.49,9.99,1,14478,59.5210393639713,18.3536940081443,0.14543339150669,2.0166763622261,19.6335078534031,0.0969555943377933,0,0.0387822377351173,0.0290866783013379,10.5196819856506,"MIMAROPA Region","Luzon",1,98.2448605660009,58.577921558132,2.76746086101411,95.4773997049868,64.5740867569959,0,0,5.9961651988639
"16",166.71,64.0003906907943,20.4529860632444,0.97,0.03,0.03,0.97,0,0,0.97,0,0,0.03,5.11,75.47,24,26.25,5.2,1,5312,42.3251028806584,7.04732510288066,0.0102880658436214,9.52674897119342,40.843621399177,0.0411522633744856,0.0205761316872428,0,0.0102880658436214,50.1543209876543,"Bicol Region","Luzon",1,1.92001172072383,62.0803789700705,0,0,62.0803789700705,1.92001172072383,0,0
"17",254.275,61.9444362662518,2.5303429538474,1.59,10.43,10.4,1.59,0.05,0.01,1.53,9.99,0.44,0,5.76,106.19,35.85,30.01,7.34,1,20061,67.0971422644054,17.0063793371713,0.383797520875473,1.74783465587884,12.2089103262279,0.798713759659769,0.0363051708936258,0.0726103417872516,0.243763290285774,54.0843317255329,"MIMAROPA Region","Luzon",1,644.222137169019,94.7749874873653,27.2555519571508,618.824918299856,98.4916536633404,0,0.619444362662518,3.09722181331259
"18",168.8375,84.0558066999732,31.3854843846371,0,0,0,0,0,0,0,0,0,0,1.95,28.08,9.84,11.67,2.01,1,17365,65.8611151550444,23.7443587130587,0.232930557577522,1.1937691075848,7.36642888338914,0.0873489590915708,0.232930557577522,0.305721356820498,0.786140631824137,55.6849614208764,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"19",184.933333333333,64.3648093016239,28.4541975954649,0,0.03,0.03,0,0,0,0,0,0,0.03,5.17,142.97,18.89,30.8,3.72,1,15871,49.9819298879653,43.8260450548127,1.16853391157692,0.0361402240693892,3.4574147693049,0.144560896277557,0,0.0602337067823153,0.192747861703409,46.018551981689,"Central Visayas","Visayas",1,1.93094427904872,0,0,0,0,1.93094427904872,0,0
"20",305.35,49.066986939499,33.1988372373996,0,0,0,0,0,0,0,0,0,0,5.32,97.31,20.24,29.96,4.3,1,10756,27.3446019629226,35.9596510359869,0.408942202835333,0.981461286804798,34.5692475463468,0.0817884405670665,0,0.0817884405670665,0.163576881134133,18.102508178844,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"21",281.55,73.1395312415778,4.40248670983306,5.57,0.22,0.22,5.57,0.67,0,4.9,0.22,0,0,6.24,102.57,33.65,33.99,6.91,1,7831,61.8357487922705,19.9275362318841,0,4.83091787439614,13.2850241545894,0,0,0,0,20.7729468599034,"Cagayan Valley","Luzon",1,16.0906968731471,358.383703083731,0,16.0906968731471,407.387189015588,0,0,49.0034859318571
"22",193.735714285714,61.5858446407897,6.98505782684356,1.23,3.88,3.88,1.23,0.18,0,1.06,3.88,0,0,7.54,87.13,29.43,38,6.42,1,6560,44.9420289855072,11.463768115942,0.0144927536231884,6.11594202898551,37.2173913043478,0.072463768115942,0,0.0434782608695652,0.0144927536231884,33.2608695652174,"Eastern Visayas","Visayas",1,238.953077206264,65.2809953192371,0,238.953077206264,75.7505889081713,0,0,11.0854520353421
"23",261.056666666667,71.5977767651782,1.59266805668979,0.23,0.01,0.01,0.23,0.21,0,0.02,0.01,0,0,9.39,199.97,39.71,47.1,8.28,1,40966,62.1823462296442,33.668706565709,0.202261176226533,0.0777927600871278,3.35027486775231,0.0051861840058085,0.0051861840058085,0.0259309200290426,0.0207447360232341,11.6637278290634,"Cagayan Valley","Luzon",1,0.715977767651782,1.43195553530356,0,0.715977767651782,16.467488655991,0,0,15.0355331206874
"24",129.1,39.4748438602793,9.5233906030684,1.67,13.16,13.1,1.67,0,0,1.67,13.14,0.02,0,5.71,72.92,22.41,27.42,5.01,1,40156,34.9039857995804,60.6341778279813,1.44424721639503,0.177505244473132,2.10585767306761,0.145231563659835,0.0242052606099725,0.112957882846539,0.298531547522995,17.0324350492174,"Eastern Visayas","Visayas",1,517.120454569659,65.9229892466664,0.789496877205586,518.69944832407,65.9229892466664,0,0,0
"25",162.8,68.1388175203885,23.2097414839825,0,0,0,0,0,0,0,0,0,0,0.65,9.31,2.77,4.58,0.46,0,0,58.6610334741631,15.8433539161521,0.227494312642184,2.55118622034449,21.8557036074098,0.146246343841404,0.0162495937601559,0,0.0324991875203119,51.4787130321742,"Bicol Region","Luzon",1,0,0,0,0,0,0,0,0
"26",185.47,68.3607988042377,7.31958526157174,0,0,0,0,0,0,0,0,0,0,4.89,131,23.24,25.67,5.07,0,0,34.9414640421974,58.420172391612,2.48295381448604,0.0257300913418242,2.0198121703332,0.231570822076418,0.0128650456709121,0.501736781165573,0.591792100861958,52.5151164286633,"Western Visayas","Visayas",1,0,0,0,0,0,0,0,0
"27",202.525,61.3848701321971,7.2582800130965,3.35,3.87,3.87,3.35,0,0,3.35,3.87,0,0,3.01,24.72,17.5,16.19,3.66,1,64968,32.9394387001477,14.8613162645659,0.0820613819136714,4.79238470375841,46.6108649269654,0.361070080420154,0.0164122763827342,0.0738552437223042,0.11488593467914,67.9386180863286,"Eastern Visayas","Visayas",1,237.559447411603,205.63931494286,0,237.559447411603,205.63931494286,0,0,0
"28",127.6375,66.3776475906104,18.1816216453295,0,0,0,0,0,0,0,0,0,0,9.28,306.01,39.72,44.98,8.45,1,4140,67.8868345948629,5.732721181288,0.335029159945403,8.98374488149894,16.2551185010547,0.322620672540017,0.0992678992430822,0.124084874053853,0.136493361459238,76.7713115771188,"Bicol Region","Luzon",1,0,0,0,0,0,0,0,0
"29",145.135,46.2723653426657,2.93613262831568,3.67,10.66,10.6,3.67,2.59,0.01,1.08,10.6,0.01,0.04,17.81,682.92,60.01,90.15,11.82,1,55435,51.6483516483517,17.9938288312673,0.0649596708710009,1.34249986466735,28.3819628647215,0.0378931413414172,0.0054133059059167,0.0324798354355004,0.0108266118118334,11.0972771071293,"MIMAROPA Region","Luzon",1,490.487072632256,49.974154570079,0.462723653426657,490.487072632256,169.819580807583,1.85089461370663,0.462723653426657,119.845426237504
"30",174.027777777778,71.4554794862484,47.447359441311,0,0,0,0,0,0,0,0,0,0,7.95,171.76,26.8,40.41,5.98,1,8,42.7841634738187,35.291613452533,0.638569604086845,1.04299702000851,18.7100893997446,0.191570881226054,0,0.042571306939123,0.085142613878246,14.3252447850149,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"31",195.2875,60.9835817151537,26.9142384781164,0,0,0,0,0,0,0,0,0,0,10.48,130.32,29.59,53.13,6.71,1,1673,68.1348095875411,21.401630368658,0.182503954252342,0.632680374741453,9.02786227034919,0.133836233118384,0,0.24333860566979,0.0851685119844263,12.3129334468913,"MIMAROPA Region","Luzon",1,0,0,0,0,0,0,0,0
"32",52.875,19.8093156946872,47.3176994173036,0.11,0.06,0.06,0.11,0.11,0,0,0,0,0.06,5.46,159.8,22.95,28.17,4.86,1,1304,88.8051402446559,9.14370443593229,0.0926726800939083,0.648708760657358,0.617817867292722,0.0123563573458544,0,0.0370690720375633,0.0247127146917088,12.1833683430125,"CALABARZON","Luzon",1,1.18855894168123,0,0,0,2.17902472641559,1.18855894168123,0,2.17902472641559
"33",452.36875,57.0425027459642,18.3112909659038,0,0,0,0,0,0,0,0,0,0,5.71,44.6,20.23,30.68,4.34,1,42132,29.3081017149616,37.5753991720875,1.65582495564755,1.41927853341218,24.5062093435837,1.20638675340035,0.0827912477823773,0.792430514488468,3.0869308101715,40.6741573033708,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"34",124.65,41.5275440693424,115.685775398892,4.26,5.86,5.86,4.26,1.42,0,2.84,5.86,0,0,9.85,108.13,28.72,50.57,6.53,1,16622,42.2757475083056,7.55813953488372,0.0415282392026578,7.51661129568106,40.6976744186046,0.166112956810631,0.0415282392026578,0.622923588039867,0.290697674418605,33.3056478405316,"Bicol Region","Luzon",1,243.351408246346,117.938225156932,0,243.351408246346,176.907337735399,0,0,58.9691125784662
"35",263.842857142857,77.4098759622673,20.6816749336817,6.25,1.41,1.41,6.25,0.14,0,6.11,1.3,0,0.11,7.38,117.22,23.83,37.35,5.26,1,70609,28.6708027824779,25.1363038165069,0.178605000940026,2.12445948486558,42.4797894341042,0.385410791502162,0.0094002632073698,0.0188005264147396,0.131603684903177,13.6021808610641,"CALABARZON","Luzon",1,109.147925106797,472.974342129453,0,100.632838750947,483.811724764171,8.5150863558494,0,10.8373826347174
"36",246.51,59.311641760386,5.98372868666478,1.2,28.33,28.3,1.2,0.05,0,1.15,28.33,0,0,6.15,74.32,29.71,32.12,6.43,1,40062,33.8819302844936,2.19438780464123,0.0097096805515098,24.9247499757258,38.6833673172153,0.145645208272648,0.0048548402757549,0.0097096805515098,0.0194193611030197,29.9495096611322,"Bicol Region","Luzon",1,1678.51946181892,68.2083880244439,0,1680.29881107174,71.1739701124632,0,0,2.9655820880193
"37",162.533333333333,62.7379554042691,24.8158298728884,0,0,0,0,0,0,0,0,0,0,6.49,174.67,28.65,33.22,6.07,1,12908,59.156996131786,6.94500022231115,0.0844782357387399,7.3807300698057,25.9392645947268,0.115601796274065,0.0578008981370325,0.182295140278333,0.0711395669378862,16.8645235872127,"Bicol Region","Luzon",1,0,0,0,0,0,0,0,0
"38",115.066666666667,69.4448111896518,30.0132157630288,0,0,0,0,0,0,0,0,0,0,9.31,122.39,33.22,48.3,7.26,1,12303,48.6788617886179,16.1585365853659,0.0609756097560975,7.29674796747967,27.479674796748,0.0609756097560975,0,0.040650406504065,0.121951219512195,12.0121951219512,"Western Visayas","Visayas",1,0,0,0,0,0,0,0,0
"39",143.35,69.8510192969311,12.8491561731841,0.02,0.05,0.05,0.02,0.02,0,0,0,0,0.05,4.16,60.49,21.01,24.01,3.97,1,55637,55.8866430506355,37.8551087032021,1.26415225394179,0.0902965895672709,2.39633256928527,0.0764048065569215,0.166701396124192,1.50725845662291,0.465374730846704,34.7086198513579,"Central Visayas","Visayas",1,3.49255096484656,0,0,0,1.39702038593862,3.49255096484656,0,1.39702038593862
"40",164.883333333333,83.7405951996776,14.023623673802,0.05,0,0,0.05,0.05,0,0,0,0,0,3.88,42.36,35.28,20.51,7.28,1,6997,43.0038352096994,20.3142397624644,1.16293455400223,1.17530619819374,31.0775702090808,0.767041939873809,0.0371149325745391,0.420635902511444,1.64542867747124,40.2078436224174,"Western Visayas","Visayas",1,0,0,0,0,4.18702975998388,0,0,4.18702975998388
"41",195.186363636363,64.6415735998936,24.8866657789682,0,0,0,0,0,0,0,0,0,0,4.03,105.77,17.02,22.22,3.68,0,0,31.5284732241365,48.4256980395485,0.067894424170415,0.322498514809471,18.7049138589493,0.0509208181278112,0.0169736060426037,0.0933548332343206,0,47.5770177374183,"Caraga","Mindanao",1,0,0,0,0,0,0,0,0
"42",192.2875,66.9189314388463,7.29217762009017,1.05,10.84,10.8,1.05,0.42,0,0.63,10.84,0,0,9.98,166.73,39.8,51.31,8.55,1,28828,66.051611177965,15.4231849177698,0.247359272630031,3.03516512902794,14.0326246824442,0.260730044123546,0.0200561572402727,0.113651557694879,0.0869100147078486,16.6198689664394,"Bicol Region","Luzon",1,722.72445953954,42.1589268064732,0,725.401216797094,70.2648780107886,0,0,28.1059512043154
"43",459.225,55.6597732451391,1.94515398988762,0.06,0,0,0.06,0,0.06,0,0,0,0,9.17,113.36,34.29,51.78,6.95,1,27181,40.5393053016453,32.9067641681901,0.411334552102377,1.43967093235832,23.5374771480804,0.36563071297989,0.0685557586837294,0.159963436928702,0.319926873857404,33.0667276051188,"Eastern Visayas","Visayas",1,0,0,0,0,3.33958639470835,0,3.33958639470835,0
